userId,movieId,rating,timestamp
177,1994,4.0,1435534823
177,1997,3.5,1435534483
177,2005,2.5,1435534721
177,2006,3.0,1435534445
177,2009,3.0,1435535980
177,2010,3.0,1435535551
177,2011,4.0,1435534180
177,2012,3.0,1435534162
177,2013,2.0,1435535531
177,2018,3.0,1435535114
177,2020,3.0,1435535073
177,2023,2.0,1435534625
177,2053,2.0,1435535791
177,2054,2.5,1435534229
177,2059,3.5,1435536323
177,2078,3.0,1435534866
177,2080,4.0,1435534751
177,2081,3.5,1435534409
177,2082,2.0,1435535790
177,2085,5.0,1435891096
177,2087,4.0,1435535119
177,2090,4.0,1435536577
177,2096,4.0,1435535288
177,2115,3.0,1435977875
177,2125,5.0,1435891347
177,2132,4.0,1435536467
177,2141,3.0,1435535781
177,2144,2.5,1435534875
177,2145,3.0,1435535067
177,2153,2.0,1435536680
177,2160,4.0,1435535039
177,2174,4.0,1435534166
177,2176,3.5,1435536580
177,2194,2.5,1435803626
177,2227,4.0,1435538390
177,2248,4.0,1435534831
177,2291,2.0,1435534136
177,2300,4.0,1435535252
177,2302,3.0,1435534381
177,2312,4.0,1435536705
177,2316,4.5,1435536646
177,2321,3.0,1435890751
177,2338,2.0,1435535877
177,2353,3.0,1435534356
177,2355,3.0,1435890634
177,2366,3.0,1435535156
177,2384,2.5,1435535480
177,2389,0.5,1435536432
177,2394,2.5,1435535226
177,2396,5.0,1435533734
177,2406,2.0,1435890760
177,2420,3.0,1435534937
177,2424,3.0,1435534600
177,2427,2.0,1435534896
177,2433,3.0,1435536019
177,2502,3.0,1435537236
177,2541,3.0,1435534874
177,2565,3.0,1435536045
177,2571,3.0,1435523707
177,2572,4.5,1435534583
177,2581,2.5,1435891169
177,2617,3.5,1435534233
177,2628,2.0,1435533608
177,2644,2.5,1435538779
177,2657,3.0,1435534462
177,2671,3.5,1435534500
177,2683,1.0,1435890576
177,2687,2.0,1435535566
177,2692,3.5,1435532298
177,2694,2.5,1435534803
177,2701,2.0,1435534676
177,2706,2.5,1435533762
177,2716,4.0,1435533681
177,2717,3.0,1435534949
177,2719,3.0,1435535701
177,2720,2.0,1435535989
177,2722,2.0,1435978335
177,2724,3.5,1435534887
177,2728,3.0,1435535665
177,2729,3.0,1435536464
177,2746,4.0,1435534901
177,2761,2.0,1435534920
177,2791,3.0,1435534194
177,2797,5.0,1435534181
177,2804,5.0,1435534519
177,2805,3.0,1435535696
177,2847,3.0,1435540095
177,2858,4.0,1435523796
177,2863,3.0,1435535938
177,2915,3.0,1435534988
177,2918,4.0,1435533788
177,2959,4.0,1435523771
177,2987,4.5,1435534123
177,2997,3.0,1435977840
177,3022,5.0,1435536893
177,3034,4.0,1435535839
177,3052,4.0,1435534292
177,3081,3.0,1435534492
177,3087,1.0,1435535488
177,3088,4.0,1435536262
177,3098,4.0,1435535698
177,3101,3.5,1435534567
177,3114,3.5,1435533772
177,3157,3.0,1435535657
177,3159,2.5,1435535920
177,3175,2.0,1435534443
177,3176,3.0,1435534455
177,3186,3.0,1435535729
177,3189,3.0,1435525681
177,3247,2.0,1435535131
177,3257,2.0,1435535317
177,3264,2.0,1435535684
177,3275,4.0,1435535088
177,3362,2.0,1435535211
177,3364,3.5,1435720436
177,3386,3.0,1435535069
177,3408,4.0,1435524337
177,3418,4.0,1435534545
177,3451,5.0,1435720892
177,3461,2.0,1435536531
177,3477,2.5,1435536621
177,3484,3.0,1435525402
177,3489,5.0,1435534933
177,3499,4.0,1435534869
177,3534,4.0,1435524850
177,3535,4.0,1435524565
177,3556,4.0,1435535345
177,3564,1.0,1435525801
177,3565,3.5,1435525602
177,3591,3.0,1435536554
177,3608,2.0,1435535381
177,3615,2.5,1435525355
177,3623,3.5,1435524318
177,3624,3.0,1435524595
177,3668,2.5,1435536440
177,3686,1.5,1435536098
177,3717,3.0,1435524514
177,3753,3.5,1435525974
177,3755,4.0,1435524464
177,3785,3.0,1435524543
177,3793,4.5,1435524208
177,3798,3.5,1435524696
177,3801,4.0,1435537074
177,3809,2.0,1435535391
177,3827,3.0,1435524805
177,3844,4.0,1435536277
177,3882,3.0,1435526204
177,3897,3.0,1435524244
177,3909,1.0,1435837631
177,3916,3.5,1435526087
177,3948,4.0,1435524351
177,3964,3.5,1435720322
177,3969,5.0,1435524792
177,3977,3.0,1435524329
177,3988,3.5,1435526145
177,3990,2.5,1435837473
177,3991,2.5,1435526805
177,3997,0.5,1435804240
177,4008,3.0,1435535994
177,4014,3.0,1435524493
177,4016,5.0,1435524777
177,4018,3.0,1435524540
177,4022,3.0,1435524241
177,4025,3.5,1435526035
177,4027,3.0,1435524236
177,4041,3.5,1435536121
177,4069,4.0,1435536000
177,4085,3.5,1435534731
177,4155,3.0,1435525825
177,4232,2.5,1435526337
177,4246,3.5,1435524381
177,4270,3.0,1435526074
177,4299,4.0,1435524771
177,4306,4.0,1435524183
177,4308,4.0,1435524426
177,4359,3.0,1435803365
177,4366,4.0,1435525299
177,4368,2.0,1435525646
177,4386,2.0,1435526679
177,4388,2.5,1435525008
177,4447,4.0,1435524527
177,4558,2.0,1435536496
177,4571,2.5,1435534943
177,4679,1.5,1435536651
177,4700,4.0,1435525215
177,4719,1.5,1435836814
177,4720,3.0,1435524508
177,4823,3.5,1435526411
177,4886,5.0,1435524210
177,4896,5.0,1435524313
177,4920,4.5,1435537226
177,4963,4.0,1435524217
177,4979,3.5,1435525998
177,4992,4.0,1435525153
177,4993,2.0,1435523692
177,4994,3.5,1435525633
177,4995,4.0,1435524227
177,5048,0.5,1435837668
177,5064,3.5,1435526178
177,5066,4.5,1435525775
177,5072,3.5,1435525876
177,5218,3.0,1435524395
177,5264,2.0,1435837555
177,5266,3.5,1435524670
177,5312,3.0,1435529740
177,5313,2.0,1435526600
177,5349,3.5,1435524223
177,5378,2.5,1435524334
177,5387,4.5,1435837583
177,5418,3.5,1435524233
177,5419,2.5,1435525414
177,5444,4.0,1435524887
177,5445,5.0,1435524214
177,5449,3.0,1435533351
177,5459,2.5,1435526025
177,5481,1.0,1435535025
177,5501,2.0,1435837482
177,5502,4.0,1435524479
177,5504,2.5,1435836743
177,5620,4.0,1435525096
177,5679,2.5,1435526038
177,5816,5.0,1435525963
177,5943,4.0,1435526727
177,5952,2.0,1435523704
177,5956,3.5,1435524666
177,5957,4.0,1435525349
177,5971,4.0,1435530252
177,5989,4.5,1435524309
177,5991,4.0,1435524552
177,6016,3.5,1435523924
177,6155,4.5,1435525047
177,6156,3.0,1435525284
177,6157,3.0,1435524857
177,6212,2.5,1435836853
177,6287,2.5,1435526264
177,6297,3.5,1435525391
177,6332,2.5,1435837821
177,6333,3.5,1435524361
177,6338,2.5,1435836971
177,6365,2.5,1435524324
177,6373,3.0,1435526050
177,6377,4.0,1435523573
177,6378,4.5,1435526032
177,6385,3.0,1435525038
177,6412,4.0,1435540167
177,6429,4.0,1435720464
177,6483,0.5,1435537300
177,6503,2.5,1435524944
177,6535,3.0,1435525502
177,6539,5.0,1435523568
177,6541,4.0,1435524881
177,6566,1.0,1435837356
177,6593,3.0,1435526594
177,6595,3.5,1435525281
177,6619,3.0,1435837777
177,6624,2.0,1435837148
177,6708,4.5,1435524860
177,6711,4.0,1435524351
177,6753,3.5,1435525482
177,6765,3.0,1435525877
177,6787,3.0,1435537116
177,6856,4.0,1435540587
177,6863,3.5,1435524526
177,6870,4.0,1435524583
177,6873,2.5,1435525350
177,6874,3.5,1435523582
177,6887,4.0,1435837146
177,6888,2.5,1435526597
177,6934,1.5,1435526000
177,6936,3.0,1435524898
177,6942,5.0,1435524561
177,6947,0.5,1435526119
177,6952,3.5,1435525559
177,6957,0.5,1435525014
177,6958,2.5,1435837751
177,6987,3.0,1435537516
177,7004,3.0,1435536347
177,7022,2.5,1435526211
177,7054,3.5,1435720246
177,7064,3.5,1435719721
177,7065,2.0,1435537444
177,7078,4.0,1435539868
177,7080,3.5,1435539027
177,7121,5.0,1435720350
177,7149,3.0,1435525213
177,7153,2.0,1435523564
177,7154,3.0,1435526743
177,7163,2.0,1435525358
177,7164,3.0,1435804677
177,7173,4.0,1435525234
177,7215,2.5,1435537129
177,7222,2.5,1435539462
177,7234,3.5,1435537102
177,7243,3.5,1435537467
177,7263,3.0,1435525544
177,7293,4.0,1435524745
177,7302,3.5,1435537634
177,7361,4.0,1435523578
177,7366,4.0,1435836731
177,7369,2.0,1435837396
177,7380,4.0,1435837005
177,7381,2.0,1435837126
177,7438,3.0,1435523590
177,7444,3.0,1435525076
177,7445,3.0,1435524848
177,7451,5.0,1435524888
177,7454,3.0,1435526351
177,7728,3.0,1435719648
177,8360,4.0,1435524367
177,8368,3.5,1435525982
177,8373,2.5,1435525649
177,8376,2.0,1435524705
177,8464,4.5,1435532959
177,8507,3.0,1435538877
177,8529,3.0,1435526173
177,8533,3.5,1435524954
177,8600,4.0,1435540015
177,8609,3.0,1435537625
177,8636,3.0,1435524354
177,8665,4.0,1435525969
177,8666,1.5,1435526901
177,8695,4.0,1435719846
177,8718,4.0,1435720144
177,8783,4.0,1435524882
177,8798,4.0,1435526086
177,8807,2.0,1435525050
177,8808,3.5,1435837047
177,8860,3.0,1435530023
177,8907,3.0,1435525639
177,8947,2.5,1435525689
177,8948,2.0,1435836845
177,8961,4.0,1435523585
177,8965,3.0,1435525792
177,8969,3.5,1435526686
177,8970,4.0,1435524692
177,8972,4.0,1435524864
177,8984,3.5,1435526140
177,9008,2.5,1435540203
177,25746,3.0,1435537593
177,25750,2.0,1435537639
177,25771,4.0,1435538573
177,25797,3.5,1435539019
177,25827,3.5,1435539547
177,25856,3.5,1435540067
177,25906,5.0,1435540910
177,25937,3.0,1435720042
177,27706,3.0,1435526382
177,27772,3.0,1435837412
177,27773,4.0,1435524724
177,27808,3.0,1435526665
177,30707,5.0,1435524523
177,30749,4.0,1435523761
177,30793,2.5,1435524610
177,30816,3.5,1435526837
177,30825,3.0,1435524928
177,31297,3.5,1435539307
177,31433,2.5,1435837851
177,31685,2.5,1435526250
177,31696,2.5,1435526241
177,32017,3.0,1435837447
177,32296,2.5,1435837069
177,33166,4.0,1435524546
177,33493,3.0,1435524379
177,33499,3.0,1435837621
177,33615,3.5,1435525061
177,33669,3.0,1435837214
177,33679,3.0,1435532994
177,33794,4.0,1435523588
177,33836,3.0,1435529733
177,34048,3.0,1435524709
177,34150,2.5,1435526346
177,34162,3.0,1435524659
177,34336,2.5,1435837376
177,35836,1.5,1435526029
177,35957,4.0,1435529925
177,36401,3.0,1435526740
177,36529,2.5,1435533035
177,37727,2.5,1435525784
177,37729,2.5,1435524912
177,38038,3.0,1435524922
177,39183,3.0,1435524781
177,39449,3.0,1435838009
177,40629,4.0,1435526384
177,40815,3.5,1435524502
177,40819,5.0,1435524713
177,40826,2.5,1435837219
177,41285,4.0,1435525072
177,41566,3.0,1435524651
177,41569,2.5,1435533039
177,41571,3.5,1435525534
177,41573,2.0,1435836996
177,42002,4.0,1435837362
177,42011,2.5,1435525882
177,42015,3.5,1435837783
177,43560,4.0,1435837234
177,43936,3.0,1435804372
177,44022,2.5,1435525303
177,44191,5.0,1435524364
177,44193,5.0,1435837224
177,44195,4.0,1435524625
177,44199,5.0,1435524784
177,44972,1.5,1435529935
177,45081,1.0,1435804553
177,45186,3.5,1435525099
177,45431,2.5,1435525486
177,45447,3.5,1435526171
177,45499,4.0,1435524719
177,45501,2.0,1435529730
177,45517,3.0,1435524897
177,45672,2.5,1435525411
177,45720,3.5,1435533316
177,45722,3.0,1435526027
177,45732,2.5,1435836955
177,45880,3.5,1435836805
177,45950,4.0,1435525275
177,46578,4.5,1435524393
177,46948,3.0,1435836993
177,46965,0.5,1435804378
177,46970,2.5,1435526633
177,46972,4.0,1435525248
177,46974,3.0,1435837590
177,47518,4.0,1435529993
177,47629,4.0,1435525470
177,48394,4.0,1435524049
177,48412,3.0,1435837695
177,48516,4.0,1435525965
177,48593,2.0,1435838086
177,48780,4.5,1435524446
177,49278,3.0,1435525245
177,49286,3.5,1435525675
177,49389,4.0,1435537393
177,49530,4.0,1435524662
177,49649,1.0,1435836740
177,50685,4.0,1435837041
177,50872,4.0,1435526056
177,51084,3.0,1435530038
177,51086,2.0,1435804480
177,51662,2.0,1435524456
177,51925,3.5,1435837886
177,51939,2.5,1435837856
177,52245,2.0,1435525609
177,52281,2.5,1435526358
177,52458,2.5,1435529758
177,52604,3.5,1435525760
177,52694,3.0,1435837785
177,52722,1.0,1435524910
177,52973,3.5,1435524821
177,53121,2.5,1435525417
177,53125,4.5,1435524766
177,53129,4.0,1435529755
177,53322,3.0,1435524992
177,53464,3.0,1435525477
177,53993,3.0,1435525859
177,54001,5.0,1435524731
177,54190,3.0,1435525723
177,54272,3.0,1435524789
177,54276,3.0,1435838090
177,54286,4.0,1435524449
177,55052,3.5,1435525378
177,55276,2.5,1435525159
177,55290,3.5,1435525222
177,55765,4.0,1435524824
177,55872,4.0,1435837237
177,56152,4.0,1435526671
177,56171,3.5,1435525686
177,56176,2.0,1435837638
177,56251,3.5,1435804548
177,56339,4.0,1435525734
177,56367,4.5,1435524458
177,56587,4.0,1435804354
177,56757,3.5,1435525031
177,56775,4.0,1435526726
177,56788,4.5,1435525497
177,56941,5.0,1435836756
177,56949,3.5,1435525440
177,58025,3.0,1435525472
177,58047,3.5,1435529811
177,58154,4.0,1435837359
177,58295,2.0,1435525550
177,58347,4.0,1435837791
177,58559,5.0,1435523703
177,58803,4.0,1435525421
177,58998,2.0,1435525011
177,59258,4.0,1435837650
177,59315,3.5,1435525994
177,59369,3.5,1435526187
177,59501,3.0,1435526838
177,59725,2.5,1435836759
177,59784,4.0,1435524865
177,60074,4.0,1435525089
177,60126,3.0,1435525743
177,60161,3.0,1435836897
177,60397,3.5,1435530103
177,60950,3.0,1435525606
177,61323,3.0,1435526244
177,61406,4.0,1435530336
177,62293,5.0,1435837904
177,62956,3.0,1435836979
177,63062,4.0,1435525637
177,63082,2.5,1435526019
177,63853,2.0,1435837020
177,63859,2.5,1435525710
177,63876,4.0,1435525260
177,63992,3.0,1435526647
177,64575,3.5,1435525812
177,64614,3.0,1435526122
177,64620,3.5,1435525492
177,64716,4.5,1435525820
177,64839,3.5,1435524967
177,64957,3.5,1435526224
177,64983,4.0,1435836789
177,65130,3.5,1435836889
177,65230,4.0,1435837113
177,65261,4.0,1435526883
177,65585,3.5,1435837839
177,66097,4.0,1435525095
177,66297,3.0,1435837454
177,66934,4.0,1435525110
177,67267,4.0,1435837513
177,67734,2.0,1435804423
177,67788,3.0,1435838053
177,68135,3.0,1435526906
177,68157,3.5,1435524511
177,68793,4.0,1435837260
177,68954,4.0,1435524505
177,69122,4.0,1435532961
177,69406,3.5,1435525864
177,69481,5.0,1435524949
177,69640,3.5,1435529826
177,69757,3.5,1435524715
177,69844,5.0,1435526221
177,70159,2.5,1435838020
177,70183,4.0,1435837313
177,70286,2.5,1435524591
177,70293,4.5,1435529723
177,70336,3.0,1435836926
177,70599,3.5,1435837187
177,71264,3.0,1435836802
177,71464,2.5,1435804618
177,71520,1.5,1435837074
177,71535,5.0,1435524764
177,71970,4.0,1435719319
177,72011,3.5,1435525028
177,72378,3.0,1435525268
177,72641,4.0,1435525405
177,72731,3.0,1435837558
177,72733,4.0,1435837154
177,72737,4.5,1435837180
177,72998,2.5,1435524485
177,73015,4.0,1435837742
177,73017,4.5,1435524753
177,73023,4.0,1435837199
177,73268,2.5,1435837366
177,74450,3.0,1435837952
177,74458,5.0,1435524721
177,74789,3.0,1435533349
177,74795,3.5,1435837222
177,76093,5.0,1435526185
177,76251,3.0,1435524838
177,76293,2.5,1435837078
177,77561,3.5,1435524899
177,77846,5.0,1435803342
177,78499,5.0,1435524741
177,78574,3.0,1435836732
177,78637,2.5,1435837464
177,78772,3.0,1435836986
177,79091,4.0,1435525144
177,79132,5.0,1435523764
177,79139,4.0,1435837596
177,79185,3.5,1435837103
177,79695,2.0,1435525839
177,79702,5.0,1435526339
177,80126,0.5,1435837761
177,80463,4.0,1435524775
177,80489,3.5,1435525424
177,80549,5.0,1435525684
177,81537,1.5,1435837216
177,81564,4.5,1435804362
177,81591,3.5,1435524773
177,81834,5.0,1435526260
177,81845,5.0,1435524748
177,81847,5.0,1435525266
177,81932,4.0,1435525431
177,82167,3.0,1435837757
177,82202,2.5,1435837491
177,82459,4.0,1435525040
177,83132,2.5,1435837916
177,84152,3.5,1435526485
177,84374,3.5,1435837468
177,84392,3.5,1435721072
177,84944,2.5,1435529939
177,84954,3.0,1435525679
177,86332,4.0,1435525204
177,86487,4.5,1435803472
177,86833,4.0,1435804463
177,86880,3.5,1435529717
177,86882,4.0,1435525341
177,86911,2.5,1435804689
177,87232,4.0,1435524998
177,87430,2.5,1435837133
177,87869,3.0,1435804497
177,88125,5.0,1435524925
177,88129,2.0,1435525131
177,88140,4.0,1435526592
177,88163,4.0,1435526726
177,88405,4.0,1435837352
177,88810,4.0,1435525666
177,89470,4.0,1435836951
177,89492,4.0,1435526646
177,89745,4.0,1435524779
177,89753,1.5,1435837163
177,89804,2.5,1435836948
177,89904,5.0,1435529901
177,89939,3.0,1435720314
177,90647,3.0,1435837803
177,90866,4.0,1435525716
177,91104,2.0,1435837815
177,91500,4.5,1435524993
177,91529,4.0,1435524803
177,91535,3.0,1435837121
177,91542,4.0,1435525270
177,91630,3.5,1435525468
177,93006,4.0,1435531947
177,93008,5.0,1435721089
177,94478,3.0,1435837946
177,94777,2.0,1435836793
177,95167,4.0,1435804550
177,95510,4.0,1435525464
177,95558,2.5,1435837883
177,95654,3.5,1449721445
177,96588,5.0,1435720819
177,96610,3.0,1435525128
177,97304,5.0,1435526489
177,97306,4.0,1435837023
177,97913,4.0,1435525735
177,97921,4.5,1435525348
177,97938,4.5,1435526682
177,98154,4.5,1435836860
177,98961,3.5,1435529990
177,99007,4.0,1435838025
177,99112,3.5,1435837739
177,99114,3.5,1435524830
177,100383,3.5,1435837725
177,101864,2.0,1435836712
177,102407,3.0,1435837479
177,103141,5.0,1435837207
177,104841,3.0,1435525195
177,105504,5.0,1435804649
177,105844,4.0,1435532192
177,106002,3.0,1435837307
177,106072,3.5,1435836938
177,106100,5.0,1435804693
177,106487,4.0,1435525443
177,106696,5.0,1435529765
177,106916,2.0,1435529819
177,107141,4.0,1435720703
177,108190,4.0,1435837309
177,109374,3.0,1435525242
177,110553,4.0,1435837729
177,111360,2.0,1435837228
177,111362,3.5,1435525531
177,111759,4.0,1435526621
177,111921,5.0,1435720961
177,112175,4.5,1449720916
177,112290,2.5,1435804534
177,112556,4.0,1435523615
177,112852,5.0,1435525149
177,114662,4.5,1435838029
177,115617,5.0,1435523609
177,116797,4.0,1435523599
177,116823,5.0,1435720681
177,117176,3.0,1435720730
177,117881,3.5,1435803436
177,123545,3.0,1435720217
178,1,4.0,1164354911
178,10,4.0,1164355337
178,25,4.5,1164355401
178,47,4.5,1164355292
178,50,4.5,1163673981
178,110,4.0,1164355046
178,161,4.5,1164355385
178,208,4.0,1164355382
178,290,3.5,1163673713
178,296,4.5,1164355189
178,318,5.0,1164355198
178,349,4.0,1164355268
178,356,4.5,1164354927
178,357,5.0,1164355344
178,377,3.5,1164355249
178,380,4.0,1164355018
178,446,3.5,1163673711
178,454,4.5,1164355349
178,457,5.0,1164355052
178,480,3.0,1164354863
178,527,4.5,1164355240
178,589,4.0,1164355211
178,590,4.5,1164355043
178,593,4.5,1164354905
178,595,2.0,1164355264
178,608,4.5,1164355246
178,736,3.0,1164355295
178,780,3.0,1164355216
178,837,3.5,1163673676
178,1193,5.0,1164355404
178,1198,4.0,1164355272
178,1213,4.0,1164355572
178,1240,4.5,1164355380
178,1265,4.5,1164355393
178,1270,4.5,1164355299
178,1680,3.5,1163673623
178,1810,4.5,1163673692
178,1883,4.5,1163673613
178,2028,5.0,1164354854
178,2085,1.5,1163673592
178,2231,4.5,1163673637
178,2329,5.0,1163673965
178,2571,4.5,1164355026
178,2579,4.0,1163673957
178,2803,4.0,1163673714
178,2840,3.5,1163673695
178,2858,5.0,1163673983
178,2959,4.5,1164355561
178,3996,4.0,1164355024
178,4002,4.0,1163673620
178,4226,4.5,1163673959
178,4235,4.0,1164355537
178,4718,2.5,1163673609
178,4734,4.0,1163673663
178,4967,5.0,1163673848
178,4973,5.0,1164355534
178,4993,4.0,1164354874
178,5225,5.0,1163673883
178,5665,1.5,1164355427
178,5952,4.0,1164355151
178,5995,4.5,1163673634
178,6016,5.0,1163673907
178,6380,4.0,1164355569
178,6502,4.5,1163673628
178,6539,2.5,1164354902
178,6863,2.0,1163673649
178,7153,4.5,1164355077
178,7361,4.5,1164354934
178,8464,3.5,1163673682
178,8874,4.0,1163673719
178,8961,4.0,1164354909
178,30749,4.5,1164355520
178,33903,4.5,1163673970
178,38061,5.0,1163673924
178,39183,3.0,1163673987
178,44191,4.5,1164355057
178,44195,5.0,1164354807
179,1,4.0,852114051
179,3,4.0,852114317
179,7,3.0,852115405
179,9,3.0,852114156
179,18,4.0,852115405
179,19,3.0,840907679
179,32,4.0,852114116
179,34,5.0,840907679
179,47,4.0,840907616
179,52,4.0,852115696
179,65,3.0,852115576
179,95,3.0,852114051
179,104,4.0,852114156
179,110,5.0,840907561
179,112,4.0,852114317
179,113,3.0,852115576
179,141,4.0,852114317
179,150,4.0,840907313
179,153,3.0,840907370
179,161,5.0,840907462
179,165,4.0,840907370
179,185,4.0,840907561
179,208,3.0,840907511
179,225,5.0,840907679
179,231,3.0,840907418
179,253,4.0,840907511
179,288,4.0,840907561
179,292,4.0,840907461
179,296,4.0,840907314
179,300,3.0,840907616
179,316,3.0,840907418
179,317,5.0,840907726
179,318,5.0,840907462
179,329,3.0,840907462
179,339,3.0,840907511
179,344,3.0,840907370
179,349,4.0,840907370
179,356,5.0,840907511
179,364,4.0,840907616
179,367,3.0,840907679
179,376,3.0,852114116
179,377,5.0,840907679
179,380,4.0,840907314
179,410,3.0,840907616
179,420,3.0,840907726
179,434,4.0,840907462
179,454,4.0,840907561
179,457,4.0,840907417
179,480,4.0,840907561
179,494,4.0,852114051
179,500,4.0,840907726
179,589,5.0,840907616
179,590,4.0,840907313
179,592,3.0,840907313
179,593,4.0,840907418
179,608,4.0,852114116
179,637,3.0,852115372
179,648,3.0,852114116
179,671,4.0,852115456
179,708,4.0,852114193
179,725,3.0,852115653
179,735,3.0,852115743
179,736,5.0,852114051
179,743,3.0,852115576
179,762,3.0,852114116
179,780,5.0,852114051
179,784,3.0,852115609
179,786,4.0,852115325
179,1061,4.0,852114317
180,260,4.5,1270237876
180,315,3.0,1270237506
180,785,2.0,1270237531
180,1136,4.0,1270237867
180,1196,4.0,1270237862
180,1197,4.0,1270237872
180,1198,4.0,1270237900
180,1213,4.5,1270237889
180,1242,3.5,1270237513
180,1261,4.0,1270237636
180,1321,2.5,1270237641
180,1748,3.5,1270237523
180,2021,3.5,1270237560
180,2140,1.5,1270237608
180,2571,3.5,1270237896
180,2641,3.5,1270237580
